,time,club,id,first_name,gender,trained_10_week,trained_im,has_trainer,Age,VO2 Max,BMI,n Marathons run,Cadence
4267,01:21:06,,4251,Chris,male,5,5,0,48,71.64,22.64,21,161
11694,01:21:06,,11657,Daniel,male,5,5,0,39,50.6,25.55,7,171
12904,01:21:05,Waverley Harriers,12863,Abi,male,7,7,1,59,59.97,25.89,9,177
4266,01:21:04,,4250,Nigel,male,1,3,0,53,65.23,23.73,4,170
10838,01:21:04,,10805,David,male,3,6,0,0,55.91,23.72,11,174
3289,01:21:04,,3277,Thomas,male,0,6,0,41,67.02,25.09,12,166
3910,01:21:04,,3897,Simon,male,4,7,0,34,63.51,23.75,9,168
5620,01:21:03,,5601,Ash,male,4,4,0,42,61.64,24.74,22,167
12903,01:21:03,Portsmouth Triathletes,12862,Ross,male,5,6,1,65,60.56,24.9,26,175
7557,01:21:02,Isle Of Wight RRC,7535,Carolyn,female,0,2,0,39,0,24.51,10,164
3288,01:21:02,,3276,Mark,male,3,6,0,32,60.78,21.57,-1,173
2203,01:21:02,Baffins Fitclub,2193,Jack,male,4,4,0,50,62.51,24.87,16,178
8349,01:21:02,17 Port & Maritime Veteran Runners,8325,Michael,male,5,5,0,18,57.12,23.27,6,168
4265,01:21:02,,4249,Craig,male,6,6,0,40,55.81,23.55,16,162
7157,01:21:01,,7135,Terry,male,2,5,0,37,64.25,24.1,10,171
13699,01:21:01,,13657,Charles,male,3,4,0,36,64.46,23.96,6,173
11693,01:21:00,,11656,Carly,female,7,7,0,35,72.13,24.1,5,169
13698,01:21:00,Lordshill Road Runners,13656,Stephen,male,4,4,1,45,64.33,23.34,13,171
4791,01:21:00,,4773,Eleanor,female,1,7,0,47,57.81,24.32,9,174
3909,01:21:00,BRT - Bexhill Runners & Triathletes,3896,Charlotte,female,6,6,1,53,61.74,23.36,11,171
13697,01:21:00,,13655,Christopher,male,3,5,0,35,68.4,24.16,19,164
771,01:20:59,,769,Steve,male,6,6,0,32,57.89,22.46,24,166
3287,01:20:59,Woking Athletic Club,3275,Matthew,male,4,4,0,34,64.45,23.49,8,166
4264,01:20:59,,4248,Mike,male,2,4,0,44,64.65,24.49,13,167
3908,01:20:59,,3895,James,male,3,5,0,19,47.15,23.13,10,162
4790,01:20:59,,4772,Jane,female,7,7,0,62,59.48,21.57,17,159
770,01:20:58,Poole Runners,768,Graeme,male,4,4,0,33,62.35,24.62,14,167
11692,01:20:58,,11655,Joshua,male,4,4,0,24,62.74,19.87,12,170
2202,01:20:58,Eastleigh RC,2192,Mark,male,4,5,0,33,58.68,21.62,19,156
3286,01:20:58,,3274,Lorna,female,7,7,0,27,60.78,25.68,8,162
5619,01:20:57,,5600,Richard,male,4,5,0,39,62.32,23.42,8,173
3907,01:20:57,Portsmouth Joggers,3894,Jo,male,4,4,0,44,57.52,25.62,15,176
4263,01:20:56,,4247,Tommy,male,2,7,0,44,68.65,26.72,16,165
8347,01:20:56,,8323,Oli,male,4,5,0,26,67.24,23.91,15,171
8348,01:20:56,Portsmouth Triathletes,8324,Laurence,female,9,9,1,35,63.51,24.07,14,170
13696,01:20:56,,13654,Keith,male,4,4,0,20,65.24,24.86,14,165
8346,01:20:55,Hook Runners,8322,Evelyn,female,3,4,0,37,54.75,22.83,10,170
5618,01:20:55,,5599,Lewis,male,2,6,0,41,61.05,23.44,2,161
8345,01:20:55,London Frontrunners,8321,Phil,male,4,4,0,37,63.49,22.78,5,180
10090,01:20:55,Orion Harriers,10060,Oliver,male,3,3,0,36,61.57,26.63,18,165
769,01:20:55,,767,Joe,male,7,7,0,34,70.28,23.89,3,166
7556,01:20:54,Stocksfield Striders,7534,Marc,male,4,7,1,40,59.3,26.07,16,166
6763,01:20:54,,6741,Ben,male,4,5,0,38,70.76,21.53,20,173
768,01:20:54,,766,James,male,4,4,0,19,0,22.67,10,162
13695,01:20:54,Romsey Road Runners,13653,Raymond,male,5,5,0,51,73.54,23.62,16,162
13693,01:20:54,,13651,Shea,male,4,4,0,38,76.75,25.32,17,168
13694,01:20:54,Stubbington Green Runners,13652,Gary,male,2,4,1,21,58.03,24.51,13,177
11691,01:20:53,,11654,Matt,male,1,6,0,29,78.71,20.97,13,169
7555,01:20:52,,7533,Kornel,male,8,8,0,41,61.29,23.72,11,160
11690,01:20:52,,11653,Becky,female,5,5,0,31,63.68,25.54,22,173
10089,01:20:52,,10059,Jonathan,male,6,6,0,18,66.5,23.59,14,172
13692,01:20:52,,13650,John,male,2,4,0,31,65.48,24.1,14,162
11689,01:20:51,Stubbington Green Runners,11652,Dominic,male,4,4,1,35,61.34,24.05,16,163
72,01:20:51,,72,Lloyd,male,3,5,0,30,61.08,24.63,11,174
4262,01:20:51,,4246,Regiane,male,1,5,0,37,54.85,23.88,7,164
8344,01:20:50,Arunners RC,8320,Gavin,male,3,5,1,36,58.63,25.04,11,174
2201,01:20:50,,2191,Clayton,male,6,6,0,61,73.12,24.9,19,170
6762,01:20:50,,6740,Sam,male,5,5,0,39,61.83,24.49,5,165
12902,01:20:50,,12861,Anna,female,4,5,0,37,73.18,23.59,9,163
11688,01:20:50,,11651,Mike,male,4,4,0,18,52.37,22.41,11,164
5617,01:20:50,,5598,Michael,male,2,7,1,58,67.21,27.22,19,173
11687,01:20:48,,11650,Harry,male,4,5,0,40,47.91,24.17,12,172
71,01:20:48,,71,Molly,female,5,8,0,23,67.11,23.82,9,170
10837,01:20:47,,10804,Alex,male,4,7,0,18,62.27,25.12,6,164
13691,01:20:47,,13649,Andy,male,3,4,0,22,55.38,27.62,6,165
767,01:20:47,,765,Mark,male,3,5,0,18,59.61,23.15,16,164
4261,01:20:47,,4245,Keith,male,4,4,0,18,72.04,23.5,4,173
765,01:20:46,Horsham Joggers Club,763,Tracy-anne,male,4,4,1,18,61.24,22.97,12,175
5616,01:20:46,,5597,Maria,female,4,5,0,18,61.42,25.46,6,176
766,01:20:46,Wimbledon Windmilers,764,Alex,male,3,5,0,35,65.31,25.34,9,165
5615,01:20:46,,5596,David,male,2,3,0,52,58.38,26.55,5,172
2200,01:20:46,Eastleigh RC,2190,Robert,male,5,5,1,31,63.75,26.36,9,170
11686,01:20:45,,11649,Stephen,male,6,6,0,18,62.12,21.78,17,169
764,01:20:45,,762,David,male,3,4,0,31,59.6,24.26,8,163
13690,01:20:45,,13648,Jack,male,1,5,0,25,52.08,24.67,5,1
4260,01:20:45,,4244,Sarah,female,5,5,0,45,70.68,23.69,20,162
11685,01:20:45,,11648,Michelle,female,9,9,0,49,57.3,20.17,11,173
8343,01:20:44,,8319,Adam,male,0,4,0,36,63.71,22.01,19,169
9463,01:20:44,,9436,Ian,male,3,4,0,41,73.16,23.31,7,171
2199,01:20:44,,2189,William,male,4,7,0,18,67.73,23.6,17,166
4789,01:20:44,,4771,Phil,male,0,6,0,18,59.65,24.83,13,178
13689,01:20:44,,13647,Daniel,male,1,4,0,27,55.71,999,13,165
3285,01:20:44,,3273,Nick,male,3,5,0,58,58.73,24.18,17,169
2198,01:20:43,Thanet AC,2188,Amy,female,4,5,0,27,69.38,22.8,8,179
12901,01:20:42,,12860,Fynn,male,5,5,0,42,73.72,23,7,172
3906,01:20:42,,3893,Darren,male,6,6,0,30,70.33,23.78,16,162
13373,01:20:42,,13331,Ross,male,2,4,0,35,63.8,23.76,6,169
11684,01:20:42,,11647,Matt,male,3,5,0,24,0,25.87,-3,173
763,01:20:41,Portsmouth Joggers,761,Graham,male,5,7,1,39,66.4,24.84,10,169
762,01:20:41,,760,Jack,male,4,4,0,18,58.12,26.11,3,170
4788,01:20:40,,4770,Helen,female,6,6,0,18,72.8,23.17,9,166
7554,01:20:40,,7532,Hin,male,5,5,0,29,62.87,20.9,3,173
8342,01:20:40,,8318,Andrew,male,6,6,0,30,78.76,23.02,16,165
10088,01:20:39,Hedge End Running Club,10058,Stuart,male,6,6,1,36,55.44,24.88,19,172
10702,01:20:39,,10669,Steph,female,5,5,0,30,56.98,21.94,8,172
8341,01:20:39,,8317,Olivia,female,2,7,0,26,68.26,23.98,8,162
3284,01:20:38,,3272,Allan,male,3,5,0,55,64.08,25.8,16,171
5614,01:20:38,Fordy Runs Running Club,5595,David,male,1,4,0,18,53.2,23.72,17,166
8339,01:20:37,Absolute 545 RunClub,8315,Vikki,female,4,4,0,47,66.42,22.02,7,176
13688,01:20:37,,13646,Kieran,male,4,6,0,19,65.99,22.18,1,158
5613,01:20:37,,5594,Debbie,female,2,4,0,18,61,999,1,170
8340,01:20:37,,8316,Alexander,male,7,7,0,28,70.42,21.7,7,162
7553,01:20:36,Crawley Run Crew,7531,Mark,male,2,4,0,36,63.76,23.97,12,167
7156,01:20:36,,7134,Martin,male,2,5,0,46,67.47,23.03,6,174
5612,01:20:36,,5593,Samuel,male,4,5,0,42,64.63,24.87,8,169
11683,01:20:36,,11646,Antony,male,7,7,0,47,64.83,24.44,13,165
5611,01:20:36,,5592,Kieran,male,5,5,0,50,0,23.61,17,167
4259,01:20:36,,4243,Andy,male,3,4,0,47,56.66,23.07,6,171
10836,01:20:36,,10803,Sacha,female,3,4,0,58,75.23,23.77,8,170
3283,01:20:36,,3271,Oscar,male,8,8,0,18,58.07,25.14,10,173
5610,01:20:36,,5591,David,male,5,5,0,61,77.83,24.44,13,172
761,01:20:35,,759,Marcus,male,7,7,0,18,73.12,23.41,11,173
7552,01:20:35,Hatch Warren Runners,7530,Abolaji,male,3,4,1,34,72.57,24.3,13,166
12900,01:20:35,,12859,Adam,male,4,4,0,39,64.6,22.95,9,172
8338,01:20:34,,8314,Alexandra,female,3,3,0,18,80.17,23.82,7,1
759,01:20:33,,757,Ciaran,male,4,4,0,33,70.44,24.42,16,177
13686,01:20:33,,13644,Steve,male,2,5,0,45,53.44,25.61,22,172
760,01:20:33,,758,Emilie,female,5,5,0,44,69.49,26.16,23,160
13687,01:20:33,Winchester & District Athletic Club,13645,Haydn,male,6,6,1,38,75.15,24.01,5,173
8337,01:20:32,,8313,Daniella,female,8,8,0,30,65.3,24,15,170
5609,01:20:32,,5590,Elinor,female,6,6,0,41,64.74,999,11,169
3282,01:20:32,,3270,Dale,male,0,6,0,42,65.98,24.11,6,170
2197,01:20:32,City of Portsmouth AC,2187,Katie,female,2,5,1,53,63.76,23.13,16,177
3281,01:20:32,,3269,Matt,male,3,5,0,29,53.75,25.08,8,176
10087,01:20:31,,10057,Noemie,male,5,5,0,22,60.92,21.54,7,167
3905,01:20:31,,3892,Wayne,male,5,5,0,39,0,24.6,-1,170
758,01:20:31,,756,Joanna,female,3,5,0,33,59.31,23.08,15,177
8336,01:20:31,Farnham Town Running Club,8312,Sophie,female,7,7,1,45,62,23.18,21,172
5608,01:20:31,,5589,Bastien,male,2,5,0,43,71.11,24.98,4,174
5607,01:20:30,,5588,James,male,4,4,0,42,0,22.5,4,1
10086,01:20:30,,10056,George,male,3,4,0,21,70.23,25.54,14,168
5606,01:20:30,Royal Wootton Bassett Hounds RC,5587,David,male,5,5,0,61,56.37,24.21,16,169
12899,01:20:30,,12858,Joan,female,1,4,0,18,0,24.58,1,170
4258,01:20:29,Portsmouth Triathletes,4242,Danny,male,4,4,1,41,61.78,24.48,13,174
11682,01:20:29,,11645,Richard,male,7,7,0,38,64.67,23.64,26,155
13685,01:20:29,Horsham Joggers Club,13643,Josh,male,4,4,0,43,68.33,24.27,13,160
757,01:20:29,,755,Nicola,female,5,5,0,29,62.75,22.44,14,167
2196,01:20:29,,2186,Anthony,male,2,4,0,42,60.58,23.82,10,164
10085,01:20:29,,10055,Karen,female,1,4,0,29,67.69,25.87,11,168
12898,01:20:28,100 Marathon Club,12857,Andrew,male,2,4,0,42,72.48,22.05,26,1
756,01:20:28,,754,Graham,male,3,4,0,31,0,20.68,10,152
2195,01:20:28,Fareham Crusaders,2185,John,male,2,4,0,34,65.07,23.23,-4,165
12897,01:20:27,Haslemere Border AC,12856,Steve,male,5,5,1,44,64.84,22.96,7,1
8334,01:20:27,Istead & Ifield Harriers,8310,Barry,male,4,6,1,47,0,25.06,18,169
8335,01:20:27,Run Together,8311,Nicky,male,6,6,1,29,64.53,25.64,14,167
5605,01:20:27,,5586,Freddie,male,0,5,0,21,54.95,24.73,11,1
755,01:20:27,Les Croupiers Running Club,753,Yvonne,female,8,8,1,32,57.27,22.79,20,175
11681,01:20:26,,11644,Naomi,female,2,4,0,18,75.54,21.93,16,162
5602,01:20:26,,5583,Hester,female,0,4,0,18,74.25,24.48,13,168
2194,01:20:26,,2184,James,male,0,5,0,20,58.45,24.88,12,173
10084,01:20:26,,10054,Tom,male,6,7,0,27,64.52,25.03,12,171
7551,01:20:26,Hamwic Harriers,7529,Laura,female,7,7,0,26,57.45,23.24,1000,183
3280,01:20:26,,3268,Carlo,male,4,5,0,18,62.36,21.66,5,161
5604,01:20:26,,5585,Tony,male,4,4,0,18,62.58,24.06,0,169
5603,01:20:26,,5584,Alison,female,3,3,0,37,59.85,25.72,18,166
7155,01:20:26,,7133,Louise,female,6,6,0,48,62.88,23.84,7,1
5601,01:20:25,,5582,David,male,3,5,0,36,59.99,23.89,15,170
8333,01:20:25,,8309,Oliver,male,3,4,0,23,69.25,26.88,14,177
13317,01:20:25,Royal Wootton Bassett Hounds RC,13275,Nick,male,4,4,0,38,67.07,999,11,168
2193,01:20:24,Denmead Striders,2183,Owen,male,4,5,0,28,73.25,21.76,14,167
9462,01:20:24,,9435,James,male,2,6,0,36,57.7,24.98,14,170
10083,01:20:24,Farnham Town Running Club,10053,Philip,male,4,4,1,49,73.41,25.63,14,174
4257,01:20:23,,4241,Nikki,female,5,5,0,26,64,24.28,10,170
8331,01:20:23,,8307,Alexander,male,4,6,0,20,72.77,24.94,14,167
8332,01:20:23,,8308,William,male,3,5,0,32,68.62,23.47,6,176
9461,01:20:23,,9434,Sean,male,6,6,0,55,68.59,21.61,13,169
754,01:20:23,,752,Mark,male,5,6,0,39,70.89,22.01,3,170
5600,01:20:22,,5581,Mathew,male,5,7,0,46,53.68,20.59,14,175
12896,01:20:22,,12855,Roger,male,1,5,0,39,68.92,999,14,168
6761,01:20:22,Itchen Spitfires Running Club,6739,Rob,male,4,4,1,48,66.78,23.87,25,171
10082,01:20:22,,10052,Scott,male,4,6,0,22,0,24.4,18,172
2192,01:20:22,,2182,Alex,male,5,6,0,62,63.99,27.8,18,174
10835,01:20:22,,10802,Lauren,female,3,4,0,31,67.61,21.8,12,169
7550,01:20:21,,7528,Nils,male,2,5,0,25,62.31,24.95,7,170
11680,01:20:21,,11643,Joe,male,1,8,1,33,56.98,23.75,6,166
3279,01:20:21,Daventry Road Runners,3267,Trevor,male,4,5,0,24,66.5,22.97,5,165
10081,01:20:20,,10051,Ethan,male,1,5,0,53,69.89,24.06,20,160
13684,01:20:20,,13642,Katy,female,8,8,0,29,64.04,22.57,20,163
13683,01:20:20,,13641,Martin,male,5,5,0,43,65.14,23.21,13,167
11679,01:20:20,,11642,Jodi,female,4,4,0,18,74.53,24.22,13,169
5598,01:20:20,Slinn Allstars,5579,Marc,male,5,5,1,35,65.9,23.13,11,175
5599,01:20:20,,5580,Lauren,female,4,5,0,18,64.35,24.9,13,160
5597,01:20:19,,5578,Martin,male,5,5,0,21,59.33,23.3,8,1
2191,01:20:19,,2181,John,male,7,7,0,47,70.4,22.92,1,176
753,01:20:19,,751,Molly,female,2,5,0,28,59.24,24.57,12,171
752,01:20:18,Fareham Crusaders,750,Nicholas,male,3,3,0,40,66.09,20.95,12,173
8330,01:20:18,,8306,Spencer,male,7,7,0,0,75.07,23.07,14,170
3278,01:20:17,,3266,Kain,male,5,5,0,43,57.62,23.24,10,159
751,01:20:15,Denmead Striders,749,Lee,male,4,5,0,45,65.77,25.43,17,170
10080,01:20:15,,10050,Alex,male,8,8,0,35,57.24,26.94,10,176
8329,01:20:15,,8305,Craig,male,3,5,0,34,63.68,25.5,12,169
750,01:20:15,,748,Peter,male,3,3,0,51,69.37,25.81,13,167
11678,01:20:14,,11641,David,male,5,5,0,18,72.3,25.45,5,170
8328,01:20:14,,8304,Francesca,female,5,5,0,60,61.91,22.12,12,169
8327,01:20:13,,8303,Steve,male,5,6,0,18,58.47,23.92,12,168
9460,01:20:13,,9433,Oli,male,6,6,0,31,74.55,999,14,168
13682,01:20:12,,13640,Matt,male,7,7,0,26,58.55,22.36,13,172
7154,01:20:12,,7132,Dave,male,4,6,0,52,67.45,25.59,17,168
8326,01:20:12,,8302,Killian,male,5,5,0,34,0,24.21,3,165
6760,01:20:12,,6738,Howard,male,6,6,0,30,70.15,22.89,7,172
10834,01:20:12,,10801,Gavin,male,4,5,0,46,0,25.07,18,1
4787,01:20:11,,4769,Tim,male,4,4,0,51,68.96,25.35,5,169
4786,01:20:11,,4768,Alison,female,4,5,0,35,59.08,25.85,15,162
12894,01:20:11,New Forest Runners,12853,Dominic,male,7,7,1,51,59.37,25,19,164
12895,01:20:11,,12854,Jojit,male,3,5,0,50,60.51,24.6,12,163
13316,01:20:11,,13274,Beth,female,2,5,0,28,65.32,999,15,164
10833,01:20:11,,10800,Jonathan,male,3,5,0,50,64.35,22.76,12,169
749,01:20:10,Stubbington Green Runners,747,David,male,0,3,0,35,71.43,24.47,16,168
12893,01:20:10,,12852,Kevin,male,4,4,0,28,65.64,27.58,1,172
10079,01:20:10,Folkestone Running Club,10049,Darren,male,2,5,1,58,61.86,25.56,18,168
3277,01:20:10,,3265,Charlie,male,6,6,0,20,65.5,22.91,17,158
748,01:20:10,,746,Darren,male,7,7,0,35,0,21.91,12,171
11677,01:20:09,,11640,Paul,male,5,5,0,41,74.19,23.92,15,167
8325,01:20:09,,8301,Paul,male,5,5,0,32,69.25,23.18,14,170
11676,01:20:09,,11639,Laurence,female,1,3,0,33,69.35,999,24,175
10078,01:20:09,,10048,Oliver,male,6,6,0,39,58.07,24.43,12,169
7153,01:20:08,,7131,Matt,male,3,6,0,29,64.81,21.52,16,158
5595,01:20:08,,5576,Peter,male,3,4,0,29,69.75,21.48,5,180
5596,01:20:08,,5577,Philip,male,4,4,0,42,72.79,25.59,15,165
70,01:20:08,Baffins Fitclub,70,Julie,female,5,5,1,18,62.92,23.06,6,164
11675,01:20:08,Ealing Eagles RC,11638,Sacha,female,5,5,1,54,72.39,24.75,21,157
747,01:20:07,,745,Jay,male,7,7,0,27,58.04,999,11,173
11674,01:20:07,,11637,Maisie,female,8,8,0,39,67.42,21.63,4,178
7549,01:20:06,Portsmouth Triathletes,7527,Chris,male,4,5,1,53,0,23.92,15,1
8324,01:20:06,,8300,Ian,male,9,9,0,35,57.35,24.39,2,176
10077,01:20:06,,10047,Andrew,male,5,5,0,23,62.39,25.55,0,169
5594,01:20:06,,5575,Adam,male,4,4,0,44,69.27,25.42,9,160
12892,01:20:05,,12851,Jack,male,7,7,0,45,65.97,23.92,14,167
746,01:20:05,,744,Sam,male,7,7,0,18,59.72,999,12,164
10832,01:20:04,,10799,Christopher,male,3,5,0,55,71.45,25.48,8,174
5593,01:20:04,,5574,Peter,male,5,5,0,57,64.51,25.31,14,165
4785,01:20:04,Hatch Warren Runners,4767,Nicky,male,5,5,1,24,64.54,25.07,9,171
745,01:20:04,British Airways AC,743,Julie,female,2,6,1,36,53.09,25.46,10,173
3276,01:20:03,Stubbington Green Runners,3264,Evan,male,7,7,1,18,60.85,27.21,15,165
5592,01:20:03,,5573,Ed,male,5,6,0,52,62.51,21.79,11,168
10076,01:20:02,Hook Runners,10046,Kristie,female,4,4,0,48,0,24.28,16,181
10831,01:20:01,,10798,Adam,male,3,4,0,27,68.7,21.44,5,169
9725,01:20:01,,9698,Richard,male,4,5,0,18,62.95,23.63,15,175
2190,01:20:01,Abingdon AC,2180,Andrea,female,4,6,1,41,61.87,27.51,15,174
5591,01:20:01,,5572,Callum,male,4,4,0,54,65.22,24.54,12,169
9459,01:20:01,,9432,Steven,male,4,4,0,38,61.2,25.42,9,1
9458,01:20:01,,9431,Alex,male,4,5,0,21,61.95,24.46,1000000,171
13681,01:20:01,,13639,Taylor,male,4,5,0,31,74.73,999,-1,170
3904,01:20:00,Tri-Anglia Triathlon Club,3891,Andrew,male,0,6,1,23,70.37,20.94,3,161
744,01:20:00,Haslemere Border AC,742,Nigel,male,5,5,1,42,65.99,24.48,4,1
14587,01:20:00,Medway & Maidstone AC,14540,Annabel,female,5,6,1,38,69.21,24.67,12,170
2189,01:20:00,Redway Runners,2179,Graham,male,5,5,1,33,55.58,24.43,5,168
5590,01:20:00,,5571,Jordan,male,8,8,0,44,66.08,26.14,3,167
9457,01:20:00,Baffins Fitclub,9430,Paul,male,2,7,1,37,68.97,23.19,0,173
6759,01:20:00,,6737,Rob,male,3,3,0,28,68.44,24.22,14,158
10830,01:20:00,,10797,Ben,male,6,6,0,18,63.22,23.8,12,165
13680,01:20:00,Hook Runners,13638,Andrew,male,1,4,1,45,61.75,25.34,18,171
6758,01:20:00,,6736,Jenna,female,5,5,0,37,59.54,22.73,10,171
10829,01:20:00,,10796,Henrietta,female,5,5,0,19,60.16,24.12,20,167
10075,01:19:59,,10045,Alison,female,5,5,0,27,70.89,999,10,157
8323,01:19:59,,8299,Reuben,male,3,6,0,24,57.28,24.63,700,1
743,01:19:59,,741,Ruby,female,4,4,0,27,59.55,22.61,19,1
13679,01:19:59,,13637,Andy,male,4,5,0,53,66.5,24.47,14,169
14586,01:19:58,,14539,Sing,male,6,6,0,21,68.48,24.58,13,166
5589,01:19:58,,5570,Sophia,female,2,7,0,64,76.76,24.36,28,171
9456,01:19:58,,9429,Auguste,male,5,5,0,36,75.48,22.22,17,168
10828,01:19:58,,10795,Yvette,female,2,2,0,23,69.56,23.95,1,171
69,01:19:58,,69,Dan,male,5,5,0,53,61.42,25.85,30,168
742,01:19:57,Mole Valley Runners,740,Anthony,male,3,6,1,32,0,22.6,13,167
3275,01:19:57,,3263,Mike,male,4,4,0,54,61.49,23.98,15,162
11673,01:19:57,,11636,Bernie,female,4,5,0,26,70.01,27.29,15,166
11672,01:19:57,,11635,Mark,male,3,7,0,43,74.08,24.47,15,170
10074,01:19:57,,10044,Rebecca,female,5,5,0,32,59.38,20.98,10,1
13678,01:19:57,,13636,Marc,male,5,5,0,18,67.79,26.05,4,173
4784,01:19:56,,4766,Edward,male,2,5,0,69,72.3,24.07,7,170
741,01:19:56,,739,Peter,male,4,6,0,18,61.98,25.38,10,167
10073,01:19:56,Chineham Park RC,10043,Daniel,male,4,4,0,37,62.63,24.37,11,166
2188,01:19:56,Sittingbourne Striders,2178,Kaine,male,1,4,0,34,44.89,25.44,11,165
740,01:19:56,Hedge End Running Club,738,William,male,6,6,1,28,67.84,25.81,3,175
8321,01:19:56,,8297,Matthew,male,3,3,0,21,75.24,24.72,11,1
8322,01:19:56,Haywards Heath Harriers,8298,Gemma,female,6,6,1,39,60,27.87,10,165
9455,01:19:56,,9428,Jonathan,male,3,4,0,33,72.8,22.23,0,162
5588,01:19:55,,5569,Gareth,male,5,5,0,18,68.21,24.89,11,161
2187,01:19:55,,2177,Samuel,male,5,5,0,30,71.1,24.39,1,167
10072,01:19:55,,10042,Bimal,male,0,7,0,53,66.94,22.99,18,169
5587,01:19:55,,5568,Chris,male,4,4,0,36,65.24,26.18,16,161
10827,01:19:55,Sutton-in-Ashfield Harriers & AC,10794,Steven,male,3,6,1,45,67.3,25.25,3,165
11671,01:19:55,,11634,Paul,male,1,6,0,56,0,22.79,12,173
8319,01:19:54,,8295,Letitia,female,4,4,0,53,0,25.46,24,166
11670,01:19:54,,11633,Steph,female,7,7,0,36,67.79,999,11,176
739,01:19:54,,737,Martin,male,4,5,0,19,64.01,24.08,14,160
8320,01:19:54,,8296,Amelia,female,5,5,0,46,64.78,23.97,20,162
6757,01:19:53,,6735,Ashley,female,4,5,0,67,70.12,22.94,21,178
12891,01:19:53,,12850,Stephen,male,4,5,0,40,68.9,25.38,7,177
4783,01:19:52,Cruisers Running Club,4765,Becky,female,5,5,1,33,69.01,24.24,13,165
7548,01:19:52,,7526,Jordan,male,5,5,0,47,68.01,23.94,21,169
8318,01:19:51,Lordshill Road Runners,8294,Philip,male,6,6,1,23,68.36,22.73,5,169
11669,01:19:51,,11632,Helen,female,3,7,0,38,71.46,26.81,18,177
2186,01:19:51,,2176,Ross,male,6,6,0,22,63.03,24.23,7,165
12890,01:19:51,3Ms Road Running Club,12849,Robert,male,5,6,1,19,62.39,21.96,10,173
4782,01:19:51,Blackwater Valley Runners,4764,Chris,male,2,6,1,62,64.01,24.93,10,170
13372,01:19:50,,13330,Richard,male,6,6,0,34,61.23,24.6,5,167
13677,01:19:50,,13635,Matthew,male,3,4,0,54,71.4,22.65,4,171
10071,01:19:50,,10041,Simon,male,7,7,0,51,63.88,23.49,13,168
738,01:19:50,Hedge End Running Club,736,Emma,female,3,4,0,34,78.57,20.63,10,164
6756,01:19:50,,6734,Darren,male,2,6,0,33,81.4,23.42,16,171
6755,01:19:50,,6733,David,male,9,9,0,56,63.72,25.96,9,169
11668,01:19:49,,11631,Rory,male,4,5,0,62,58.07,25.5,15,167
2185,01:19:49,,2175,Joshua,male,4,4,0,40,64.86,23.18,3,167
68,01:19:49,,68,Declan,male,5,5,0,46,66.82,23.25,6,174
12889,01:19:49,,12848,Lee,male,3,5,0,26,0,24.75,11,171
5586,01:19:49,,5567,Mark,male,6,6,0,20,66.93,27.36,16,166
737,01:19:49,,735,Alexandra,female,6,6,0,36,61.99,23.38,7,162
8317,01:19:49,,8293,Henry,male,2,5,0,27,68.92,24.7,10,169
2184,01:19:48,,2174,Luke,male,7,7,0,56,71.27,24.31,21,168
67,01:19:47,,67,Michael,male,4,5,0,47,66.6,21.1,17,174
736,01:19:47,Petts Wood Runners,734,Gemma,female,3,3,1,48,62.76,23.82,13,173
13676,01:19:47,,13634,Clare,female,4,5,0,42,57.12,28.19,19,170
735,01:19:46,,733,Rob,male,5,5,0,37,71.44,24.21,6,174
734,01:19:46,,732,Brian,male,2,4,0,40,62.36,24.33,4,1
8316,01:19:46,,8292,Mark,male,3,6,0,18,60.85,26.37,1000,164
13675,01:19:46,Abbey AC,13633,Steve,male,4,4,0,39,68.3,25.25,18,161
3274,01:19:46,,3262,Darren,male,6,6,0,18,68.48,23.14,11,174
3273,01:19:46,,3261,Matthew,male,8,8,0,38,66.98,24.59,13,163
732,01:19:45,,730,Mike,male,1,4,0,31,53.72,23.89,13,171
733,01:19:45,,731,Jack,male,9,9,0,23,64.21,22.78,10,171
13371,01:19:45,,13329,Mike,male,3,5,0,49,60.79,28.28,18,161
2183,01:19:44,,2173,Harry,male,3,5,0,29,57.22,21.83,11,174
4781,01:19:44,,4763,Craig,male,2,5,0,35,64.22,22.8,14,161
13674,01:19:44,,13632,Steven,male,2,6,0,41,79.6,21.69,19,168
10826,01:19:43,Horsham Joggers Club,10793,Andy,male,6,6,0,38,0,22.97,11,166
4780,01:19:43,,4762,Arran,male,4,5,0,28,65.88,26.04,13,169
5585,01:19:43,,5566,Lewis,male,4,5,0,27,65.19,21.77,10,167
9454,01:19:43,,9427,Brandon,male,3,3,0,21,0,23.06,16,174
13672,01:19:42,,13630,Will,male,2,3,0,48,65.42,23.68,19,168
13673,01:19:42,,13631,Brett,male,5,5,0,42,61.63,24.14,6,170
10825,01:19:42,,10792,Oliver,male,1,5,0,23,63.5,24.38,9,169
6753,01:19:42,Seaford Striders RC,6731,Peter,male,3,5,1,21,59.29,21.23,8,171
8315,01:19:42,,8291,Luke,male,4,6,0,38,64.21,29,10,167
6754,01:19:42,,6732,Paul,male,2,3,0,52,70.75,26.09,7,173
4256,01:19:41,,4240,Joshua,male,2,2,0,46,72.48,24.22,16,164
10824,01:19:41,,10791,Adam,male,1,5,0,33,69.71,24.15,6,168
11667,01:19:41,,11630,Martin,male,7,7,0,37,70.8,24.64,13,165
